CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,YEAR,UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
2022-10-17,17:00,QUEENS,11691.0,40.601074,-73.75613,,,22-14     NEW HAVEN AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4573881.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12394752,10/17/2022,17:00,f749cadf-f0d4-4f23-a5f7-da1d2a9234d2,Occupant,Unspecified,20319337.0,37.0,,,,,,,,,Registrant,,,M
2022-10-13,21:22,MANHATTAN,10002.0,40.717648,-73.98868,ESSEX STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4574265.0,Pick-up Truck,Sedan,Sedan,,,2022,12396110,10/13/2022,21:22,8cbb3b4b-bf1c-4c18-b8cf-646141329d67,Occupant,Unspecified,20320121.0,26.0,,,,,,,,,Registrant,,,M
2022-10-13,4:45,QUEENS,11364.0,40.74809,-73.76573,,,58-11     212 STREET,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4574230.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12396574,10/13/2022,4:45,0af7e9b3-457a-4683-9fd9-011f1ef6e506,Occupant,Unspecified,20320388.0,,,,,,,,,,Registrant,,,M
2022-10-13,4:45,QUEENS,11364.0,40.74809,-73.76573,,,58-11     212 STREET,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4574230.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12396575,10/13/2022,4:45,2e9e1562-8063-4476-bd05-71b6976487a9,Occupant,Unspecified,20320387.0,72.0,,,,,,,,,Registrant,,,M
2022-10-17,19:34,BRONX,10452.0,40.8398,-73.928665,WEST 167 STREET,SEDGWICK AVENUE,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4574436.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2022,12398207,10/17/2022,19:34,c919ab43-dc1e-4882-a69f-5f085b786f4d,Occupant,Unspecified,20321253.0,49.0,,,,,,,,,Registrant,,,F
2022-10-18,17:16,BROOKLYN,11234.0,40.61859,-73.94242,KINGS HIGHWAY,NEW YORK AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Fell Asleep,Unspecified,,,4574045.0,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12395235,10/18/2022,17:16,10273e35-fc54-4c28-9bcd-e1a1c734e273,Occupant,Unspecified,20319618.0,29.0,,,,,,,,,Registrant,,,M
2022-10-18,11:55,QUEENS,11368.0,40.75206,-73.854256,,,112-13    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4574000.0,Box Truck,Pick-up Truck,,,,2022,12395625,10/18/2022,11:55,a615a177-5059-4b13-b877-f6ee2038868e,Occupant,Unspecified,20319839.0,32.0,,,,,,,,,Registrant,,,M
2022-10-16,8:18,QUEENS,11434.0,40.679653,-73.77724,BAISLEY BOULEVARD,166 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4574555.0,Sedan,,,,,2022,12398249,10/16/2022,8:18,4afe1606-ee6e-452a-a759-e19a61f652f6,Occupant,Unspecified,20321274.0,60.0,,,,,,,,,Registrant,,,F
2022-10-18,16:50,BROOKLYN,11230.0,40.619396,-73.969574,OCEAN PARKWAY,AVENUE L,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4574395.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12397786,10/18/2022,16:50,7b03b939-1385-43a6-b87b-aba9f7fc8227,Occupant,Unspecified,20321038.0,44.0,,,,,,,,,Registrant,,,F
2022-10-18,15:14,QUEENS,11368.0,40.75276,-73.86319,104 STREET,37 ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4574001.0,Station Wagon/Sport Utility Vehicle,Bike,,,,2022,12395627,10/18/2022,15:14,bfbeb558-3853-4d5e-8365-0e24078ab4bf,Occupant,Unspecified,,,,,,,,,,,Notified Person,,,
2022-10-18,7:24,UNKNOWN,,40.789646,-73.94608,EAST 103 STREET,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,Unspecified,,4573830.0,Sedan,Sedan,Sedan,Sedan,,2022,12456099,10/18/2022,7:24,19923382-af2d-4b77-bb67-c9f735d428f0,Occupant,Unspecified,20354161.0,38.0,,,,,,,,,Registrant,,,M
2022-10-18,10:57,BROOKLYN,11231.0,40.68347,-73.99973,UNION STREET,HENRY STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4574018.0,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2022,12394794,10/18/2022,10:57,54368bcd-8120-4dfd-a582-eb51ddec1419,Occupant,Unspecified,20319364.0,,,,,,,,,,Registrant,,,U
2022-10-18,11:57,MANHATTAN,10036.0,40.761875,-74.00085,,,650       WEST 42 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4574141.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12396152,10/18/2022,11:57,c724bda7-0fd7-4a73-9af4-3338dcfd0b4a,Occupant,Unspecified,20320141.0,,,,,,,,,,Registrant,,,U
2022-10-17,5:30,QUEENS,11103.0,40.768333,-73.90776,,,43-20     ASTORIA BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4574402.0,,,,,,2022,12398383,10/17/2022,5:30,1d81c642-ca9c-4bbc-8ded-5078cf4ca5c1,Occupant,Unspecified,20321354.0,,,,,,,,,,Owner,,,
2022-10-09,15:40,BRONX,10461.0,40.838306,-73.82893,CROSBY AVENUE,WATERBURY AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4574595.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12398083,10/09/2022,15:40,a917fc23-5dcd-4fb9-9565-4a46798319fa,Occupant,Unspecified,20321192.0,45.0,,,,,,,,,Registrant,,,M
2022-10-17,7:53,UNKNOWN,,40.54438,-74.20909,ROSSVILLE AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,4574576.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12397410,10/17/2022,7:53,a2ee18c9-8d3d-4698-8d5c-75bbb5dff279,Occupant,Unspecified,20320836.0,,,,,,,,,,Registrant,,,U
2022-10-11,19:48,BROOKLYN,11234.0,40.628803,-73.92793,,,1791      UTICA AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,,4575125.0,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,2022,12400817,10/11/2022,19:48,2dd18a55-7cf2-48fd-880d-38c4d3643dda,Occupant,Unspecified,20322732.0,,,,,,,,,,Registrant,,,M
2022-10-21,23:52,BRONX,10459.0,40.82789,-73.89821,PROSPECT AVENUE,HOME STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4575314.0,Sedan,Sedan,,,,2022,12400584,10/21/2022,23:52,4913831e-4d63-440b-84c7-fcb38cd0d354,Occupant,Unspecified,20322595.0,38.0,,,,,,,,,Registrant,,,F
2022-09-18,11:25,BROOKLYN,11233.0,40.67877,-73.91961,,,1921      FULTON STREET,1,0,0,0,0,0,1,0,Other Vehicular,Passing Too Closely,,,,4575338.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12400284,09/18/2022,11:25,5218ee6e-8fc9-4302-83ac-d7b4b04680e3,Occupant,Unspecified,20322414.0,46.0,,,,,,,,,Registrant,,,M
2022-10-19,18:05,QUEENS,11427.0,40.72469,-73.7541,212 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4574789.0,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,2022,12399340,10/19/2022,18:05,834a1ef7-d0ca-4294-a0b6-572d5fb97084,Occupant,Unspecified,20321878.0,,,,,,,,,,Registrant,,,U
2022-10-20,12:36,BROOKLYN,11205.0,40.69436,-73.97604,,,100       NORTH PORTLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4574600.0,ambulance,ambulance,,,,2022,12397508,10/20/2022,12:36,6bec6cd9-21b7-4e4b-bf99-11a1c2b35325,Occupant,Unspecified,20320884.0,,,,,,,,,,Registrant,,,
2022-10-21,18:15,BROOKLYN,11238.0,40.677525,-73.963715,SAINT MARKS AVENUE,WASHINGTON AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4575234.0,Station Wagon/Sport Utility Vehicle,Moped,,,,2022,12400608,10/21/2022,18:15,9d50361d-b41a-43df-a7df-bcf8c2a1996f,Occupant,Unspecified,20322609.0,,,,,,,,,,Registrant,,,
2022-10-19,12:40,UNKNOWN,,40.68671,-73.979065,ROCKWELL PLACE,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4574240.0,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,2022,12396232,10/19/2022,12:40,69f73a13-b114-4462-8b1d-9808fd126a5c,Occupant,Unspecified,20320186.0,,,,,,,,,,Registrant,,,
2022-10-20,4:42,UNKNOWN,,40.64644,-73.91289,REMSEN AVENUE,AVENUE D,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4574565.0,Station Wagon/Sport Utility Vehicle,Dump,,,,2022,12397700,10/20/2022,4:42,3c2e1b29-dad8-4d21-a471-4a24906add48,Occupant,Unspecified,20320992.0,,,,,,,,,,Registrant,,,F
2022-10-20,13:02,QUEENS,11435.0,40.700462,-73.815025,,,90-09     VANWYCK EXPRESSWAY,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4574584.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12398040,10/20/2022,13:02,1de65ab2-2534-48eb-86f7-ea77d2c5a4de,Occupant,Unspecified,20321169.0,65.0,,,,,,,,,Registrant,,,M
2022-10-19,11:10,UNKNOWN,,40.851925,-73.829315,WESTCHESTER AVENUE,WILKINSON AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4574786.0,Sedan,Sedan,,,,2022,12399172,10/19/2022,11:10,04deb258-534e-4e5f-b4e8-7583f1c07934,Occupant,Unspecified,20321764.0,45.0,,,,,,,,,Registrant,,,M
2022-10-21,8:00,UNKNOWN,,40.741234,-73.84573,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4574932.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12399930,10/21/2022,8:00,58e5f974-77c8-43fe-b3ff-1f6f6ee3975c,Occupant,Unspecified,20322201.0,73.0,,,,,,,,,Registrant,,,M
2022-10-19,12:50,UNKNOWN,,40.58516,-73.9874,CROPSEY AVENUE,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4574435.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12397651,10/19/2022,12:50,949fa624-742b-43c0-a665-8cd66f7a5e84,Occupant,Unspecified,20320973.0,,,,,,,,,,Registrant,,,U
2022-10-20,22:25,QUEENS,11422.0,40.657326,-73.743935,240 STREET,147 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4574651.0,Sedan,Sedan,,,,2022,12398440,10/20/2022,22:25,13c0cfbb-7b5d-4267-ae22-5caee2d806b7,Occupant,Unspecified,20321381.0,36.0,,,,,,,,,Registrant,,,F
2022-10-20,0:40,BROOKLYN,11205.0,40.697884,-73.97182,FLUSHING AVENUE,CLERMONT AVENUE,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,,,4574362.0,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12396246,10/20/2022,0:40,d97194ec-8573-4aef-8432-5b849f5d3861,Occupant,Unspecified,20320195.0,24.0,,,,,,,,,Registrant,,,M
2022-10-20,20:59,STATEN ISLAND,10306.0,40.565903,-74.12275,PETER AVENUE,8 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4574973.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12399761,10/20/2022,20:59,bec74f65-3d0d-4d3c-9e2c-3bd081002725,Occupant,Unspecified,20322111.0,66.0,,,,,,,,,Registrant,,,M
2022-10-18,9:00,QUEENS,11102.0,40.766716,-73.928566,23 STREET,31 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4574906.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12400060,10/18/2022,9:00,169702da-a729-4934-bfc7-973b050b40ff,Occupant,Unspecified,20322279.0,49.0,,,,,,,,,Registrant,,,M
2022-10-21,3:20,UNKNOWN,,40.70324,-73.92615,TROUTMAN STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4575082.0,Sedan,Sedan,Sedan,,,2022,12399844,10/21/2022,3:20,84757070-244a-453b-8532-f58961d53cc9,Occupant,Unspecified,20322152.0,,,,,,,,,,Registrant,,,M
2022-10-21,5:42,BRONX,10473.0,40.819897,-73.86548,,,730       COMMONWLTH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4574798.0,Sedan,Taxi,Sedan,,,2022,12399250,10/21/2022,5:42,45b8419a-c5e6-4c18-9450-88a1ffc2c316,Occupant,Unspecified,20321822.0,58.0,,,,,,,,,Registrant,,,M
2022-10-20,7:45,UNKNOWN,,40.557568,-74.207,WEST SERVICE ROAD,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4574581.0,Beverage Truck,Station Wagon/Sport Utility Vehicle,,,,2022,12397424,10/20/2022,7:45,be3edcb3-7592-4328-9ee7-3148345e4e65,Occupant,Unspecified,20320842.0,27.0,,,,,,,,,Registrant,,,F
2022-09-26,10:30,BROOKLYN,11221.0,40.68729,-73.92818,,,746       MADISON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4575341.0,Sedan,,,,,2022,12400297,09/26/2022,10:30,76582864-a834-452d-bbe6-bccbdffab44f,Occupant,Unspecified,20322421.0,,,,,,,,,,Registrant,,,M
2022-10-19,18:30,QUEENS,11691.0,40.595234,-73.75653,,,20-57     SEAGIRT BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,4574476.0,Sedan,,,,,2022,12397353,10/19/2022,18:30,3e37833a-cd55-4dee-82a9-9bf80b7bf002,Occupant,Unspecified,20320797.0,53.0,,,,,,,,,Registrant,,,M
2022-10-19,23:40,BROOKLYN,11205.0,40.69334,-73.96689,MYRTLE AVENUE,WASHINGTON AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4574361.0,Motorcycle,Sedan,,,,2022,12396242,10/19/2022,23:40,dcb44962-a9eb-41dc-be58-b64bb13fce2f,Occupant,Unspecified,20320192.0,33.0,,,,,,,,,Registrant,,,M
2022-10-20,8:25,MANHATTAN,10013.0,40.7171,-73.9986,CANAL STREET,MULBERRY STREET,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,4574499.0,Sedan,Bike,,,,2022,12397448,10/20/2022,8:25,3221e6c4-0e34-4a78-b535-a554835e9242,Occupant,Unspecified,,,,,,,,,,,Witness,,,
2022-10-19,23:00,MANHATTAN,10128.0,40.787224,-73.95417,MADISON AVENUE,EAST 96 STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,,,,4574371.0,Sedan,Sedan,,,,2022,12396190,10/19/2022,23:00,a792af45-889e-48dd-aa75-b2ba012e4270,Occupant,Unspecified,20320164.0,34.0,,,,,,,,,Registrant,,,M
2022-10-20,18:28,QUEENS,11361.0,40.75618,-73.76857,,,47-34     213 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4574606.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12397905,10/20/2022,18:28,87e01720-a18c-4393-a2ff-bb4da0d1b667,Occupant,Unspecified,20321091.0,29.0,,,,,,,,,Registrant,,,M
2022-10-20,19:50,BROOKLYN,11212.0,40.66435,-73.92906,EAST 93 STREET,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4574981.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12400004,10/20/2022,19:50,4187705a-ecdb-4c64-b4bd-d11f7b479e36,Occupant,Unspecified,20322250.0,56.0,,,,,,,,,Registrant,,,F
2022-10-20,1:20,BROOKLYN,11212.0,40.65634,-73.92137,EAST 92 STREET,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,4574382.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,2022,12397004,10/20/2022,1:20,0fca1837-eb3f-4d9e-b0a7-b060a52e0d04,Occupant,Unspecified,20320628.0,,,,,,,,,,Registrant,,,M
2022-10-19,23:10,BROOKLYN,11234.0,40.62601,-73.92471,AVENUE K,EAST 53 STREET,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4574883.0,Sedan,Sedan,,,,2022,12399044,10/19/2022,23:10,db725272-1630-4122-a509-db8ead99b705,Occupant,Unspecified,20321684.0,32.0,,,,,,,,,Registrant,,,F
2022-10-20,15:08,MANHATTAN,10111.0,40.759064,-73.978455,WEST 50 STREET,ROCKEFELLER PLAZA,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4574752.0,Sedan,Sedan,,,,2022,12398759,10/20/2022,15:08,8f0fa135-1a48-4006-94b8-c74afd844247,Occupant,Unspecified,20321545.0,21.0,,,,,,,,,Registrant,,,F
2022-10-20,21:15,UNKNOWN,,40.852306,-73.89811,WEBSTER AVENUE,EAST 180 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,,,,4574692.0,Taxi,Sedan,,,,2022,12398921,10/20/2022,21:15,520c6e6f-bcd5-40fa-b516-896c3b94e21b,Occupant,Unspecified,20321622.0,46.0,,,,,,,,,Registrant,,,M
2022-10-19,14:00,UNKNOWN,,40.7107,-73.98471,MONTGOMERY STREET,SOUTH STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Oversized Vehicle,,,,4574273.0,Sedan,TOW TRUCK,,,,2022,12396125,10/19/2022,14:00,4d13b890-8aaa-4e5f-bef2-7a4b989999ef,Occupant,Unspecified,20320131.0,,,,,,,,,,Registrant,,,
2022-10-20,16:37,BROOKLYN,11207.0,40.690453,-73.91176,WEIRFIELD STREET,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,4575077.0,Sedan,E-Scooter,,,,2022,12399852,10/20/2022,16:37,2807d6d9-00e2-44a9-b254-6e99bcc66797,Occupant,Unspecified,20322157.0,46.0,,,,,,,,,Registrant,,,M
2022-10-19,9:40,BROOKLYN,11222.0,40.733032,-73.954735,HURON STREET,MANHATTAN AVENUE,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4574191.0,Sedan,E-Bike,,,,2022,12399003,10/19/2022,9:40,28b6d86a-3b56-449d-84a0-8dd5e7e6765d,Occupant,Unspecified,20321670.0,47.0,,,,,,,,,Registrant,,,M
2022-10-16,10:30,QUEENS,11691.0,40.595985,-73.74122,BEACH 6 STREET,SEAGIRT AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4574773.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12398518,10/16/2022,10:30,97d66231-a3f2-4f61-8eb4-0e59b08afe56,Occupant,Unspecified,20321424.0,61.0,,,,,,,,,Registrant,,,F
2022-10-21,10:40,QUEENS,11434.0,40.678703,-73.781746,LONG STREET,122 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unsafe Speed,Unspecified,,,4574893.0,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12399268,10/21/2022,10:40,69916fd7-9989-41d6-8237-668bedfa19eb,Occupant,Unspecified,20321830.0,,,,,,,,,,Registrant,,,M
2022-10-21,10:40,QUEENS,11434.0,40.678703,-73.781746,LONG STREET,122 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unsafe Speed,Unspecified,,,4574893.0,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12399272,10/21/2022,10:40,2f901a02-8596-4c9b-a8d6-edeb860eec07,Occupant,Unspecified,20321828.0,32.0,,,,,,,,,Registrant,,,M
2022-10-20,9:00,BROOKLYN,11206.0,40.70317,-73.9327,FLUSHING AVENUE,BOGART STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4574569.0,Station Wagon/Sport Utility Vehicle,trailer,,,,2022,12398322,10/20/2022,9:00,4d808245-d25e-4157-83ad-2ada0734ad41,Occupant,Unspecified,20321317.0,39.0,,,,,,,,,Registrant,,,M
2022-10-21,12:30,UNKNOWN,,40.678516,-73.963905,WASHINGTON AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4575247.0,Pick-up Truck,Sedan,,,,2022,12400618,10/21/2022,12:30,563d109d-ebcc-4a13-b2fd-30ba36c91f5b,Occupant,Unspecified,20322614.0,52.0,,,,,,,,,Registrant,,,M
2022-10-17,4:34,BRONX,10456.0,40.82839,-73.916916,EAST 164 STREET,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4574725.0,Sedan,,,,,2022,12399228,10/17/2022,4:34,f96563cb-7757-421f-a2a5-2d6a8c1cea1e,Occupant,Unspecified,20321804.0,,,,,,,,,,Registrant,,,M
2022-10-21,23:00,UNKNOWN,,40.589977,-73.99313,BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4575367.0,Sedan,,,,,2022,12400984,10/21/2022,23:00,a785637c-d9f4-4d0c-a387-df6f0bb9e990,Occupant,Unspecified,20322824.0,38.0,,,,,,,,,Registrant,,,F
2022-10-21,8:33,BROOKLYN,11217.0,40.68342,-73.97545,,,625       ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4575195.0,Sedan,,,,,2022,12400512,10/21/2022,8:33,0b410bec-706f-4176-8f4c-72f14a0ed0bc,Occupant,Unspecified,20322556.0,63.0,,,,,,,,,Registrant,,,F
2022-10-20,18:58,UNKNOWN,,40.64519,-73.948,EAST 31 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4574621.0,Sedan,Sedan,,,,2022,12398372,10/20/2022,18:58,0893089c-8ee0-44ab-a2ef-13765886590f,Occupant,Unspecified,20321350.0,25.0,,,,,,,,,Registrant,,,M
2022-10-22,18:52,MANHATTAN,10013.0,40.72331,-74.008224,,,2         DESBROSSES STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4575422.0,Box Truck,Sedan,,,,2022,12400489,10/22/2022,18:52,df432ecd-0ca3-4d56-8a6a-7efc3c896b37,Occupant,Unspecified,20322543.0,36.0,,,,,,,,,Registrant,,,M
2022-10-22,16:00,MANHATTAN,10011.0,40.74406,-74.00682,WEST 17 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4575567.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12401765,10/22/2022,16:00,3206f62e-9f32-4bbb-a606-dfc98336651f,Occupant,Unspecified,20323284.0,58.0,,,,,,,,,Registrant,,,M
2022-10-22,18:15,BROOKLYN,11206.0,40.706917,-73.93972,BUSHWICK AVENUE,JOHNSON AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4575872.0,Taxi,Motorcycle,,,,2022,12402909,10/22/2022,18:15,da6ce409-604e-4d71-9d15-62cce614a559,Occupant,Unspecified,20323945.0,41.0,,,,,,,,,Registrant,,,M
2022-10-21,14:20,BRONX,10475.0,40.867912,-73.83134,,,330       BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4575793.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12402707,10/21/2022,14:20,8f296ac2-8374-4e13-bd71-6b21b314ed37,Occupant,Unspecified,20323814.0,45.0,,,,,,,,,Registrant,,,F
2022-10-21,16:42,QUEENS,11378.0,40.72082,-73.892265,69 STREET,60 ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4575531.0,Sedan,Sedan,,,,2022,12402806,10/21/2022,16:42,f29eed14-4f35-49e3-95bd-7c91ac37c9bc,Occupant,Unspecified,20323874.0,,,,,,,,,,Registrant,,,F
2022-10-18,12:37,QUEENS,11103.0,40.76927,-73.91614,,,25-19     34 STREET,0,0,0,0,0,0,0,0,Animals Action,Unspecified,Unspecified,Unspecified,,4575577.0,Sedan,Sedan,Sedan,Sedan,,2022,12403042,10/18/2022,12:37,b52d6c24-5847-46ab-bd0e-7388e701c7a1,Occupant,Unspecified,20324018.0,44.0,,,,,,,,,Registrant,,,U
2022-10-22,3:50,MANHATTAN,10001.0,40.7448,-73.991425,WEST 26 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4575080.0,Box Truck,Taxi,,,,2022,12399450,10/22/2022,3:50,344cd5d9-664e-47fe-ad4b-e31eb295496e,Occupant,Unspecified,20321935.0,,,,,,,,,,Registrant,,,
2022-10-19,16:47,QUEENS,11385.0,40.70241,-73.88689,,,71-42     67 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4575533.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12402787,10/19/2022,16:47,a3b2e8a5-3162-4a59-bfff-2d89324b7765,Occupant,Unspecified,20323862.0,78.0,,,,,,,,,Registrant,,,M
